,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
14,PLTR210212C00025500,2021-01-12 14:32:45,25.5,2.98,2.68,2.88,0.17000008,6.0498247,2.0,116,0.8325212060546874,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
15,PLTR210212C00026000,2021-01-12 14:51:56,26.0,2.56,2.51,2.71,-0.17000008,-6.227109,35.0,425,0.8535170898437501,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
16,PLTR210212C00026500,2021-01-12 14:50:31,26.5,2.5,2.3,2.53,-0.029999971,-1.1857697,15.0,416,0.860352958984375,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
17,PLTR210212C00027000,2021-01-12 14:34:55,27.0,2.5,2.2,2.36,0.20000005,8.695654,6.0,222,0.8828136718749999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
18,PLTR210212C00027500,2021-01-12 14:53:12,27.5,2.03,2.01,2.19,-0.1500001,-6.8807383,22.0,79,0.885743330078125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
19,PLTR210212C00028000,2021-01-12 14:48:14,28.0,2.06,1.85,2.04,0.059999943,2.9999971,104.0,245,0.89257919921875,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
20,PLTR210212C00028500,2021-01-12 14:31:17,28.5,1.98,1.75,1.85,-0.01999998,-0.99999905,1.0,118,0.8984385156249999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
21,PLTR210212C00029000,2021-01-12 14:37:59,29.0,1.85,1.55,1.72,0.05000007,2.7777817,8.0,120,0.8945323046874999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
22,PLTR210212C00029500,2021-01-08 18:57:03,29.5,1.71,1.5,1.6,-0.18999994,-9.999997,1.0,24,0.9135750830078125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
23,PLTR210212C00030000,2021-01-12 14:51:42,30.0,1.4,1.34,1.43,-0.13999999,-9.090908,57.0,1035,0.901368173828125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
24,PLTR210212C00030500,2021-01-11 20:37:03,30.5,1.35,1.21,1.36,0.0,0.0,64.0,193,0.9091805957031249,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
25,PLTR210212C00031000,2021-01-12 14:41:37,31.0,1.31,1.11,1.27,0.00999999,0.76923007,3.0,174,0.9155281884765626,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
26,PLTR210212C00031500,2021-01-11 20:54:48,31.5,1.19,0.98,1.18,0.0,0.0,12.0,66,0.913086806640625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
27,PLTR210212C00032000,2021-01-11 20:00:47,32.0,1.2,0.97,1.1,0.1500001,14.285724,2.0,129,0.9331061376953125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
28,PLTR210212C00032500,2021-01-11 18:56:09,32.5,1.08,0.9,1.0,0.0,0.0,21.0,78,0.9345709667968749,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
29,PLTR210212C00035000,2021-01-11 20:41:18,35.0,0.69,0.57,0.66,0.0,0.0,227.0,284,0.9433599414062499,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
0,PLTR210219C00002500,2020-12-15 15:24:04,2.5,23.1,23.0,23.35,0.0,0.0,4.0,20,1.0000000000000003e-05,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
