,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
10,PLTR210115C00013000,2021-01-13 19:09:16,13.0,12.65,0.0,0.0,0.0,0.0,12.0,42,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
11,PLTR210115C00014000,2021-01-14 20:55:11,14.0,10.85,0.0,0.0,0.0,0.0,12.0,89,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
12,PLTR210115C00015000,2021-01-14 20:43:10,15.0,10.01,0.0,0.0,0.0,0.0,49.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
13,PLTR210115C00016000,2021-01-14 20:43:10,16.0,9.0,0.0,0.0,0.0,0.0,45.0,249,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
14,PLTR210115C00017000,2021-01-14 20:43:29,17.0,7.95,0.0,0.0,0.0,0.0,12.0,61,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
15,PLTR210115C00018000,2021-01-14 20:42:58,18.0,7.0,0.0,0.0,0.0,0.0,152.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
16,PLTR210115C00019000,2021-01-14 20:55:03,19.0,5.9,0.0,0.0,0.0,0.0,73.0,860,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
17,PLTR210115C00019500,2021-01-14 16:38:38,19.5,5.4,0.0,0.0,0.0,0.0,39.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
18,PLTR210115C00020000,2021-01-14 20:50:59,20.0,4.93,0.0,0.0,0.0,0.0,549.0,5142,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
19,PLTR210115C00020500,2021-01-14 17:45:58,20.5,4.6,0.0,0.0,0.0,0.0,70.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
20,PLTR210115C00021000,2021-01-14 20:37:31,21.0,4.05,0.0,0.0,0.0,0.0,188.0,1469,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
21,PLTR210115C00021500,2021-01-14 20:37:31,21.5,3.55,0.0,0.0,0.0,0.0,60.0,529,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
22,PLTR210115C00022000,2021-01-14 20:51:49,22.0,2.98,0.0,0.0,0.0,0.0,394.0,2249,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
23,PLTR210115C00022500,2021-01-14 20:59:19,22.5,2.39,0.0,0.0,0.0,0.0,396.0,859,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
24,PLTR210115C00023000,2021-01-14 20:58:42,23.0,1.85,0.0,0.0,0.0,0.0,524.0,9479,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
25,PLTR210115C00023500,2021-01-14 20:56:40,23.5,1.4,0.0,0.0,0.0,0.0,431.0,1304,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
26,PLTR210115C00024000,2021-01-14 20:59:24,24.0,1.0,0.0,0.0,0.0,0.0,2550.0,6074,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
27,PLTR210115C00024500,2021-01-14 20:59:56,24.5,0.65,0.0,0.0,0.0,0.0,5012.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
28,PLTR210115C00025000,2021-01-14 20:59:26,25.0,0.39,0.0,0.0,0.0,0.0,21365.0,0,0.0312596875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
29,PLTR210115C00025500,2021-01-14 20:59:18,25.5,0.23,0.0,0.0,0.0,0.0,8200.0,6243,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
30,PLTR210115C00026000,2021-01-14 20:59:19,26.0,0.15,0.0,0.0,0.0,0.0,16175.0,0,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
31,PLTR210115C00026500,2021-01-14 20:58:28,26.5,0.1,0.0,0.0,0.0,0.0,6746.0,9157,0.2500075,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
32,PLTR210115C00027000,2021-01-14 20:58:37,27.0,0.08,0.0,0.0,0.0,0.0,10537.0,0,0.500005,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
33,PLTR210115C00027500,2021-01-14 20:58:08,27.5,0.05,0.0,0.0,0.0,0.0,7561.0,9637,0.500005,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
