,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
161,PLTR210205P00031500,2020-12-29 15:22:17,31.5,6.15,0.0,0.0,0.0,0.0,3.0,19,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
162,PLTR210205P00032000,2021-01-13 15:43:03,32.0,6.35,0.0,0.0,0.0,0.0,17.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
163,PLTR210205P00032500,2020-12-29 15:22:55,32.5,7.0,0.0,0.0,0.0,0.0,11.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
164,PLTR210205P00033000,2020-12-29 15:17:11,33.0,7.35,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
165,PLTR210205P00033500,2020-12-29 15:22:55,33.5,7.8,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
166,PLTR210205P00034000,2020-12-31 16:20:56,34.0,10.84,0.0,0.0,0.0,0.0,55.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
167,PLTR210205P00034500,2020-12-29 15:16:23,34.5,10.8,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
168,PLTR210205P00035000,2021-01-14 17:25:20,35.0,10.36,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
169,PLTR210205P00035500,2020-12-29 15:20:11,35.5,11.45,0.0,0.0,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
170,PLTR210205P00036000,2021-01-12 15:50:59,36.0,10.1,0.0,0.0,0.0,0.0,6.0,39,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
